Year,log( CO2 / 277.3 ),Volcanic,Temperature (C),Fit
1911.416667,0.079206909,0.174286442,8.3884211,8.6932325
1911.5,0.07928286,0.169324846,8.443181,8.6936474
1911.583333,0.079357914,0.164504496,8.5016356,8.6940546
1911.666667,0.079432092,0.159821372,8.5847483,8.6944571
1911.75,0.079505416,0.155271568,8.5898571,8.6948538
1911.833333,0.079577907,0.150851288,8.6212072,8.6952438
1911.916667,0.079649584,0.146556845,8.6559458,8.6956291
1912,0.07972047,0.142384656,8.685338,8.6960096
1912.083333,0.079790585,1.045522507,8.6580992,8.6826429
1912.166667,0.079859951,1.922949776,8.6214809,8.6696634
1912.25,0.079928587,2.775398395,8.5849676,8.6570597
1912.333333,0.079996516,3.603579456,8.5134878,8.6448193
1912.416667,0.080063757,4.40818381,8.4896202,8.6329327
1912.5,0.080130333,5.189882639,8.4686127,8.6213903
1912.583333,0.080196263,5.949328021,8.4415321,8.6101818
1912.666667,0.080261568,6.687153467,8.371129,8.5992985
1912.75,0.08032627,7.403974454,8.3881826,8.5887299
1912.833333,0.08039039,8.100388939,8.3620424,8.5784683
1912.916667,0.080453948,8.776977856,8.323597,8.5685043
1913,0.080516964,9.4343056,8.2937355,8.5588303
1913.083333,0.080579461,9.165729233,8.3297396,8.5631771
1913.166667,0.080641459,8.904798714,8.3842907,8.5674057
1913.25,0.080702978,8.65129638,8.4282408,8.5715208
1913.333333,0.08076404,8.405010766,8.4910221,8.5755234
1913.416667,0.080824665,8.165736425,8.5298824,8.5794182
1913.5,0.080884875,7.933273759,8.6122885,8.5832081
1913.583333,0.080944689,7.707428855,8.7251654,8.5868959
1913.666667,0.081004129,7.488013317,8.7849913,8.5904856
1913.75,0.081063216,7.274844113,8.8156071,8.5939779
1913.833333,0.08112197,7.067743423,8.8235092,8.5973768
1913.916667,0.081180413,6.866538487,8.8681393,8.6006851
1914,0.081238564,6.671061466,8.9088488,8.6039057
1914.083333,0.081296445,6.481149295,8.919404,8.6070404
1914.166667,0.081354077,6.296643556,8.9237843,8.6100931
1914.25,0.08141148,6.117390336,8.9363813,8.6130648
1914.333333,0.081468676,5.943240108,8.962616,8.6159563
1914.416667,0.081525684,5.774047599,8.9420567,8.6187744
1914.5,0.081582526,5.609671672,8.9086857,8.6215181
1914.583333,0.081639223,5.449975209,8.8158178,8.6241894
1914.666667,0.081695795,5.294824994,8.8156214,8.626792
1914.75,0.081752262,5.144091605,8.8294487,8.6293278
1914.833333,0.081808647,4.997649302,8.8755693,8.6317978
1914.916667,0.081864969,4.855375928,8.8933907,8.6342039
1915,0.081921249,4.7171528,8.8826475,8.636549
1915.083333,0.081977508,4.582864617,8.9015198,8.638834
1915.166667,0.082033767,4.452399357,8.9038773,8.6410618
1915.25,0.082090046,4.32564819,8.9057312,8.6432333
1915.333333,0.082146366,4.202505383,8.8685217,8.6453495
1915.416667,0.082202748,4.082868212,8.9060144,8.6474133
1915.5,0.082259212,3.96663688,8.9107323,8.6494265
1915.583333,0.08231578,3.853714428,8.9423847,8.6513891
1915.666667,0.082372472,3.744006659,8.923749,8.6533031
1915.75,0.082429308,3.637422057,8.9044809,8.6551714
1915.833333,0.08248631,3.533871711,8.8512545,8.6569948
1915.916667,0.082543498,3.433269244,8.8044863,8.6587734
1916,0.082600892,3.335530733,8.7687788,8.660511
1916.083333,0.082658514,3.240574648,8.731967,8.6622066
1916.166667,0.082716384,3.148321778,8.7169123,8.6638622
1916.25,0.082774522,3.058695168,8.7042961,8.6654787
1916.333333,0.08283295,2.971620054,8.7099648,8.6670589
1916.416667,0.082891688,2.8870238,8.6463099,8.6686029
1916.5,0.082950757,2.804835836,8.5361261,8.6701107
1916.583333,0.083010177,2.724987605,8.4907761,8.671586
1916.666667,0.083069969,2.647412497,8.4469395,8.673028
1916.75,0.083130153,2.572045802,8.417841,8.6744385
1916.833333,0.083190751,2.498824651,8.4027891,8.6758175
1916.916667,0.083251782,2.427687964,8.3564615,8.6771679
1917,0.083313268,2.3585764,8.3562899,8.6784887
1917.083333,0.08337523,2.291432308,8.3749981,8.6797829
1917.166667,0.083437687,2.226199678,8.363658,8.6810503
1917.25,0.08350066,2.162824095,8.3646193,8.682291
1917.333333,0.08356417,2.101252691,8.3236408,8.683507
1917.416667,0.083628237,2.041434106,8.3511477,8.6846991
1917.5,0.083692883,1.98331844,8.3525896,8.6858683
1917.583333,0.083758127,1.926857214,8.3284855,8.6870155
1917.666667,0.083823991,1.872003329,8.3312664,8.6881399
1917.75,0.083890494,1.818711028,8.3603735,8.6892452
1917.833333,0.083957658,1.766935856,8.3411169,8.6903286
1917.916667,0.084025502,1.716634622,8.3484125,8.6913939
1918,0.084094048,1.667765366,8.3445473,8.69244
1918.083333,0.084163316,1.620287324,8.3220596,8.6934681
1918.166667,0.084233327,1.574160889,8.3208237,8.694479
1918.25,0.0843041,1.529347584,8.3331347,8.6954746
1918.333333,0.084375657,1.485810027,8.4049444,8.696454
1918.416667,0.084448018,1.4435119,8.3925257,8.6974173
1918.5,0.084521204,1.402417918,8.4280043,8.6983662
1918.583333,0.084595234,1.362493802,8.4543505,8.6993017
1918.666667,0.08467013,1.323706249,8.4812269,8.7002239
1918.75,0.084745913,1.286022901,8.4728899,8.7011337
1918.833333,0.084822601,1.249412326,8.5434971,8.7020302
1918.916667,0.084900217,1.213843982,8.5798092,8.7029152
1919,0.08497878,1.1792882,8.6060171,8.7037897
1919.083333,0.08505831,1.145716154,8.6247778,8.7046537
1919.166667,0.085138829,1.113099839,8.6516132,8.7055073
1919.25,0.085220357,1.081412048,8.6564131,8.7063513
1919.333333,0.085302914,1.050626346,8.6498575,8.7071857
1919.416667,0.08538652,1.020717053,8.6347437,8.7080126
1919.5,0.085471196,0.99165922,8.6633177,8.7088318
1919.583333,0.085556962,0.963428607,8.7113905,8.7096415
1919.666667,0.085643837,0.936001665,8.7053442,8.7104454
1919.75,0.085731837,0.909355514,8.7484102,8.7112417
1919.833333,0.085820973,0.883467928,8.7323809,8.7120323
1919.916667,0.085911257,0.858317311,8.7473278,8.7128162
1920,0.086002693,0.833882683,8.7409773,8.7135944
1920.083333,0.086095286,0.810143662,8.7429781,8.7143669
1920.166667,0.086189035,0.787080444,8.7356215,8.7151356
1920.25,0.086283937,0.764673792,8.7207232,8.7158995
1920.333333,0.086379986,0.742905014,8.6914387,8.7166576
1920.416667,0.086477172,0.72175595,8.6992912,8.717412
1920.5,0.086575484,0.701208959,8.6473942,8.7181625
1920.583333,0.086674906,0.681246901,8.6643152,8.7189093
1920.666667,0.086775421,0.661853124,8.6881819,8.7196522
1920.75,0.086877012,0.643011451,8.6740837,8.7203903
1920.833333,0.086979662,0.624706163,8.6854239,8.7211266
1920.916667,0.087083354,0.606921991,8.6983728,8.721859
1921,0.087188071,0.5896441,8.7242537,8.7225876
1921.083333,0.087293795,0.572858077,8.7416058,8.7233143
1921.166667,0.087400511,0.55654992,8.728734,8.7240381
1921.25,0.0875082,0.540706024,8.7352571,8.7247601
1921.333333,0.087616846,0.525313173,8.7595043,8.7254772
1921.416667,0.087726431,0.510358527,8.7795362,8.7261944
1921.5,0.08783694,0.49582961,8.8690166,8.7269068
1921.583333,0.087948354,0.481714303,8.8007536,8.7276182
1921.666667,0.088060657,0.468000832,8.7454586,8.7283278
1921.75,0.088173832,0.454677757,8.7511396,8.7290354
1921.833333,0.088287861,0.441733964,8.7522335,8.7297401
1921.916667,0.088402729,0.429158655,8.7416239,8.730444
1922,0.088518417,0.416941342,8.737606,8.7311459
1922.083333,0.088634909,0.405071831,8.7227345,8.7318459
1922.166667,0.088752188,0.393540222,8.7267351,8.7325449
1922.25,0.088870237,0.382336896,8.7175322,8.7332411
1922.333333,0.08898904,0.371452507,8.6954432,8.7339373
1922.416667,0.089108578,0.360877975,8.7134008,8.7346315
1922.5,0.089228835,0.35060448,8.7104654,8.7353239
1922.583333,0.089349795,0.340623451,8.7324028,8.7360144
1922.666667,0.08947144,0.330926562,8.7437353,8.7367048
1922.75,0.089593753,0.321505725,8.7168093,8.7373943
1922.833333,0.089716718,0.312353081,8.6619129,8.7380819
1922.916667,0.089840318,0.303460995,8.6348619,8.7387686
1923,0.089964535,0.29482205,8.6266756,8.7394543
1923.083333,0.090089353,0.286429039,8.6009912,8.740139
1923.166667,0.090214755,0.27827496,8.6041842,8.7408218
1923.25,0.090340724,0.270353012,8.6173725,8.7415047
1923.333333,0.090467243,0.262656586,8.6583748,8.7421875
1923.416667,0.090594296,0.255179263,8.6814156,8.7428675
1923.5,0.090721865,0.247914805,8.7011557,8.7435474
1923.583333,0.090849934,0.240857152,8.6848822,8.7442265
1923.666667,0.090978485,0.234000416,8.7186756,8.7449045
1923.75,0.091107503,0.227338879,8.7690763,8.7455807
1923.833333,0.09123697,0.220866982,8.79247,8.7462578
1923.916667,0.091366869,0.214579328,8.8280926,8.746933
1924,0.091497184,0.208470671,8.8339853,8.7476072
1924.083333,0.091627897,0.202535915,8.8622341,8.7482805
1924.166667,0.091758993,0.196770111,8.8633432,8.7489538
1924.25,0.091890453,0.191168448,8.8654451,8.7496262
1924.333333,0.092022262,0.185726253,8.838912,8.7502966
1924.416667,0.092154403,0.180438987,8.839076,8.750967
1924.5,0.092286859,0.17530224,8.7977648,8.7516375
1924.583333,0.092419613,0.170311725,8.7898626,8.752305
1924.666667,0.092552648,0.165463281,8.7673168,8.7529726
1924.75,0.092685948,0.160752863,8.7396536,8.7536402
1924.833333,0.092819496,0.156176541,8.7792406,8.7543058
1924.916667,0.092953276,0.151730498,8.7662649,8.7549706
1925,0.09308727,0.147411025,8.7443943,8.7556343
1925.083333,0.093221462,1.059278397,8.7283392,8.7424231
1925.166667,0.093355835,1.945186674,8.741353,8.7296047
1925.25,0.093490373,2.805874863,8.7457037,8.7171698
1925.333333,0.093625058,3.64206093,8.7445164,8.7051058
1925.416667,0.093759875,4.454442402,8.7394266,8.6934032
1925.5,0.093894807,5.243696951,8.8151207,8.6820517
1925.583333,0.094029836,6.010482955,8.9122057,8.6710415
1925.666667,0.094164947,6.75544005,8.9955482,8.6603613
1925.75,0.094300122,7.479189663,9.0605745,8.6500034
1925.833333,0.094435346,8.182335529,9.0437555,8.6399574
1925.916667,0.094570601,8.865464197,9.0329027,8.6302147
1926,0.094705871,9.529145518,9.0486078,8.6207676
1926.083333,0.094841139,9.257869242,9.0537119,8.6254797
1926.166667,0.094976389,8.994315676,9.064002,8.6300755
1926.25,0.095111605,8.738264968,9.074276,8.6345577
1926.333333,0.095246768,8.489503527,9.1097536,8.6389294
1926.416667,0.095381864,8.247823841,9.1099424,8.6431923
1926.5,0.095516876,8.013024306,9.017745,8.6473522
1926.583333,0.095651786,7.784909059,8.9234705,8.6514101
1926.666667,0.095786579,7.56328781,8.8669558,8.6553688
1926.75,0.095921238,7.347975687,8.768033,8.6592321
1926.833333,0.096055746,7.138793083,8.7514162,8.6630001
1926.916667,0.096190088,6.935565501,8.773243,8.6666794
1927,0.096324245,6.738123415,8.7756834,8.6702681
1927.083333,0.096458203,6.546302121,8.7876844,8.6737719
1927.166667,0.096591945,6.359941607,8.7733879,8.6771917
1927.25,0.096725453,6.178886415,8.7856302,8.6805305
1927.333333,0.096858712,6.002985513,8.8075228,8.6837902
1927.416667,0.096991705,5.832092168,8.8109217,8.6869726
1927.5,0.097124416,5.666063825,8.8045321,8.6900797
1927.583333,0.097256829,5.504761986,8.8629847,8.6931143
1927.666667,0.097388926,5.348052098,8.8859072,8.6960773
1927.75,0.097520692,5.195803436,8.9095993,8.6989717
1927.833333,0.097652109,5.047888998,8.9288435,8.7017994
1927.916667,0.097783163,4.904185397,8.9362707,8.7045622
1928,0.097913836,4.764572759,8.9259014,8.7072601
1928.083333,0.098044112,4.628934621,8.9292307,8.7098961
1928.166667,0.098173974,4.497157838,8.9270697,8.712472
1928.25,0.098303407,4.369132484,8.9093571,8.7149887
1928.333333,0.098432393,4.244751763,8.8800354,8.7174492
1928.416667,0.098560917,4.12391192,8.8749971,8.7198534
1928.5,0.098688963,4.006512153,8.9206343,8.7222033
1928.583333,0.098816513,3.892454529,8.8305922,8.7245007
1928.666667,0.098943551,3.781643905,8.7326269,8.7267466
1928.75,0.099070062,3.673987844,8.7456312,8.728941
1928.833333,0.099196029,3.569396541,8.7325296,8.7310877
1928.916667,0.099321436,3.467782751,8.7073545,8.7331877
1929,0.099446265,3.369061707,8.6919127,8.73524
1929.083333,0.099570502,3.27315106,8.6635752,8.7372475
1929.166667,0.09969413,3.179970803,8.6659365,8.7392111
1929.25,0.099817132,3.089443207,8.6491013,8.7411318
1929.333333,0.099939492,3.001492756,8.6473627,8.7430105
1929.416667,0.100061195,2.916046084,8.6339045,8.7448483
1929.5,0.100182223,2.833031912,8.5388269,8.7466459
1929.583333,0.100302561,2.752380993,8.5684242,8.7484055
1929.666667,0.100422192,2.674026049,8.6466379,8.7501268
1929.75,0.100541105,2.597901718,8.6773043,8.751811
1929.833333,0.100659285,2.523944499,8.6830311,8.753458
1929.916667,0.100776723,2.452092699,8.6971903,8.7550707
1930,0.100893409,2.382286379,8.7324066,8.75665
1930.083333,0.101009337,2.314467311,8.7724009,8.7581949
1930.166667,0.1011245,2.248578919,8.791338,8.7597065
1930.25,0.101238895,2.184566242,8.795186,8.7611876
1930.333333,0.101352518,2.122375882,8.7745924,8.7626371
1930.416667,0.101465369,2.06195596,8.8064852,8.7640553
1930.5,0.101577449,2.003256077,8.9040489,8.7654457
1930.583333,0.10168876,1.946227265,8.9442358,8.7668066
1930.666667,0.101799305,1.890821952,8.9154739,8.7681389
1930.75,0.101909086,1.836993922,8.8938665,8.7694454
1930.833333,0.102018108,1.784698271,8.8911009,8.7707243
1930.916667,0.102126374,1.733891375,8.883255,8.7719774
1931,0.102233885,1.684530854,8.9047041,8.7732058
1931.083333,0.102340647,1.63657553,8.9161987,8.7744083
1931.166667,0.10244666,1.589985402,8.9323044,8.7755871
1931.25,0.102551929,1.544721604,8.9683657,8.7767429
1931.333333,0.102656457,1.500746378,9.0267344,8.7778759
1931.416667,0.102760247,1.458023042,8.9991102,8.7789869
1931.5,0.102863302,1.416515956,9.0126181,8.780076
1931.583333,0.102965624,1.376190497,9.0838156,8.7811441
1931.666667,0.103067218,1.337013025,9.0936852,8.7821903
1931.75,0.103168086,1.298950859,9.0634527,8.7832174
1931.833333,0.10326823,1.26197225,9.1147966,8.7842255
1931.916667,0.103367656,1.226046349,9.1316414,8.7852135
1932,0.103466364,1.19114319,9.1108885,8.7861824
1932.083333,0.103564358,1.157233655,9.0943956,8.7871342
1932.166667,0.103661642,1.12428946,9.0622377,8.7880669
1932.25,0.103758219,1.092283121,9.0632133,8.7889843
1932.333333,0.103854091,1.061187941,9.039485,8.7898827
1932.416667,0.103949261,1.03097798,9.0104551,8.7907648
1932.5,0.104043733,1.001628038,8.9763384,8.7916317
1932.583333,0.10413751,0.973113632,8.8533354,8.7924824
1932.666667,0.104230594,0.945410976,8.8376875,8.7933178
1932.75,0.104322989,0.918496961,8.8333483,8.7941389
1932.833333,0.104414698,0.892349135,8.7813883,8.7949438
1932.916667,0.104505723,0.866945688,8.767499,8.7957354
1933,0.104596068,0.842265427,8.7453461,8.7965126
1933.083333,0.104685736,0.818287765,8.7352982,8.7972765
1933.166667,0.10477473,0.794992701,8.7375746,8.7980261
1933.25,0.104863053,0.772360802,8.700942,8.7987633
1933.333333,0.104950707,0.750373189,8.6681032,8.799489
1933.416667,0.105037697,0.729011521,8.6678038,8.8002005
1933.5,0.105124024,0.708257978,8.6367693,8.8009005
1933.583333,0.105209693,0.688095248,8.661376,8.8015881
1933.666667,0.105294705,0.668506512,8.7414989,8.8022652
1933.75,0.105379064,0.64947543,8.736352,8.8029299
1933.833333,0.105462773,0.630986125,8.7241726,8.8035841
1933.916667,0.105545835,0.613023175,8.7592773,8.8042269
1934,0.105628253,0.595571595,8.7808714,8.8048592
1934.083333,0.10571003,0.578616828,8.7843332,8.8054819
1934.166667,0.105791169,0.56214473,8.7886534,8.8060932
1934.25,0.105871673,0.546141561,8.7779789,8.806695
1934.333333,0.105951544,0.53059397,8.7945204,8.8072872
1934.416667,0.106030787,0.51548899,8.8376474,8.8078699
1934.5,0.106109403,0.500814019,8.904665,8.8084431
1934.583333,0.106187397,0.486556816,8.8832321,8.8090076
1934.666667,0.10626477,0.472705488,8.922019,8.8095636
1934.75,0.106341526,0.45924848,8.9754801,8.8101091
1934.833333,0.106417668,0.446174568,8.9619389,8.810648
1934.916667,0.106493199,0.433472844,8.9130678,8.8111773
1935,0.106568121,0.421132713,8.9076281,8.8116989
1935.083333,0.106642439,0.409143883,8.9110241,8.812212
1935.166667,0.106716154,0.39749635,8.9070616,8.8127184
1935.25,0.106789269,0.386180401,8.9283819,8.8132162
1935.333333,0.106861789,0.375186595,8.9345894,8.8137064
1935.416667,0.106933715,0.36450576,8.8530884,8.8141899
1935.5,0.10700505,0.354128989,8.8049917,8.8146658
1935.583333,0.107075798,0.344047624,8.8100786,8.815134
1935.666667,0.107145962,0.334253256,8.6899862,8.8155956
1935.75,0.107215544,0.324737715,8.6620455,8.8160505
1935.833333,0.107284548,0.315493062,8.6899595,8.8164988
1935.916667,0.107352976,0.306511587,8.7218409,8.8169403
1936,0.107420831,0.297785797,8.7245007,8.8173761
1936.083333,0.107488117,0.289308414,8.7474995,8.8178043
1936.166667,0.107554836,0.281072365,8.7555485,8.8182268
1936.25,0.107620991,0.27307078,8.757206,8.8186436
1936.333333,0.107686585,0.265296985,8.7519379,8.8190546
1936.416667,0.107751621,0.257744495,8.8205862,8.8194599
1936.5,0.107816102,0.25040701,8.8584929,8.8198586
1936.583333,0.107880031,0.243278408,8.8567305,8.8202515
1936.666667,0.107943412,0.236352744,8.9248104,8.8206396
1936.75,0.108006245,0.22962424,8.9071188,8.821023
1936.833333,0.108068536,0.223087284,8.9068937,8.8213997
1936.916667,0.108130287,0.216736422,8.9179649,8.8217716
1937,0.1081915,0.210566357,8.9396753,8.8221388
1937.083333,0.108252178,0.204571941,8.916522,8.8225002
1937.166667,0.108312325,0.198748175,8.929265,8.8228579
1937.25,0.108371944,0.1930902,8.9631529,8.8232088
1937.333333,0.108431037,0.187593297,8.9864569,8.8235569
1937.416667,0.108489607,0.18225288,8.9913492,8.8238983
1937.5,0.108547658,0.177064495,8.9531717,8.8242369
1937.583333,0.108605191,0.172023812,9.0053129,8.8245707
1937.666667,0.108662211,0.167126628,8.9925661,8.8248997
1937.75,0.108718719,0.162368857,9.0563231,8.825223
1937.833333,0.10877472,0.157746531,9.1220827,8.8255444
1937.916667,0.108830215,0.153255794,9.1279993,8.8258591
1938,0.108885208,0.148892899,9.1024694,8.8261709
1938.083333,0.108939701,0.144654207,9.1120253,8.826479
1938.166667,0.108993698,0.140536182,9.1089792,8.8267822
1938.25,0.109047202,0.13653539,9.1115055,8.8270826
1938.333333,0.109100215,0.132648493,9.1116724,8.8273773
1938.416667,0.10915274,0.128872248,9.1293516,8.8276691
1938.5,0.10920478,0.125203505,9.1334038,8.8279581
1938.583333,0.109256339,0.121639204,9.1377382,8.8282413
1938.666667,0.109307418,0.118176372,9.130702,8.8285217
1938.75,0.109358021,0.11481212,9.0721254,8.8287992
1938.833333,0.109408151,0.111543642,9.0229979,8.829072
1938.916667,0.109457811,0.108368211,9.0261545,8.8293428
1939,0.109507004,0.105283178,9.0481119,8.8296089
1939.083333,0.109555731,0.102285971,9.0425444,8.8298721
1939.166667,0.109603998,0.099374088,9.0413284,8.8301315
1939.25,0.109651805,0.0965451,9.0005217,8.8303881
1939.333333,0.109699157,0.093796649,8.9563932,8.8306408
1939.416667,0.109746055,0.09112644,8.9254618,8.8308916
1939.5,0.109792504,0.088532247,9.0512934,8.8311377
1939.583333,0.109838506,0.086011906,8.9953928,8.8313818
1939.666667,0.109884063,0.083563314,9.0086012,8.8316221
1939.75,0.109929181,0.081184429,9.0479021,8.8318596
1939.833333,0.109973865,0.078873266,9.0803614,8.8320942
1939.916667,0.110018119,0.076627897,9.0606775,8.8323259
1940,0.11006195,0.074446449,9.0599737,8.8325548
1940.083333,0.110105367,0.072327103,9.0718479,8.8327799
1940.166667,0.110148377,0.070268091,9.061779,8.833004
1940.25,0.110190988,0.068267695,9.08883,8.8332243
1940.333333,0.110233212,0.066324246,9.1095085,8.8334427
1940.416667,0.110275058,0.064436124,9.1031475,8.8336582
1940.5,0.110316538,0.062601752,9.0338755,8.8338709
1940.583333,0.110357664,0.060819602,9.0710516,8.8340816
1940.666667,0.110398449,0.059088186,9.0863314,8.8342905
1940.75,0.110438905,0.05740606,9.0694017,8.8344955
1940.833333,0.110479046,0.055771821,9.0578299,8.8346996
1940.916667,0.110518883,0.054184105,9.0771017,8.8349018
1941,0.110558429,0.052641589,9.0810127,8.8351021
1941.083333,0.110597698,0.051142985,9.0924463,8.8353004
1941.166667,0.110636701,0.049687044,9.1098719,8.8354969
1941.25,0.110675452,0.04827255,9.0734987,8.8356905
1941.333333,0.110713963,0.046898324,9.0903864,8.8358841
1941.416667,0.110752246,0.04556322,9.0790863,8.8360748
1941.5,0.110790314,0.044266124,9.039794,8.8362646
1941.583333,0.11082818,0.043005953,9.0657187,8.8364534
1941.666667,0.110865857,0.041781657,8.9981565,8.8366394
1941.75,0.110903357,0.040592214,9.0087461,8.8368254
1941.833333,0.110940692,0.039436633,8.9937468,8.8370104
1941.916667,0.110977876,0.038313948,8.9778576,8.8371935
1942,0.111014921,0.037223225,8.9739561,8.8373747
1942.083333,0.111051839,0.036163552,8.9351864,8.8375559
1942.166667,0.111088644,0.035134046,8.9144468,8.8377352
1942.25,0.111125347,0.034133848,8.9401283,8.8379145
1942.333333,0.111161962,0.033162123,8.9357786,8.8380928
1942.416667,0.111198501,0.032218062,8.9723024,8.8382702
1942.5,0.111234976,0.031300876,8.991374,8.8384476
1942.583333,0.111271401,0.030409801,8.9324169,8.838623
1942.666667,0.111307788,0.029544093,8.9857798,8.8387995
1942.75,0.111344149,0.02870303,8.9645987,8.838974
1942.833333,0.111380497,0.02788591,8.9807196,8.8391485
1942.916667,0.111416844,0.027092053,8.9908752,8.839324
1943,0.111453204,0.026320795,8.9553289,8.8394976
1943.083333,0.111489589,0.568505174,8.9759598,8.8314476
1943.166667,0.111526012,1.095254616,8.9739046,8.8236322
1943.25,0.111562484,1.607008524,8.9708366,8.8160448
1943.333333,0.111599019,2.104193792,8.9944849,8.8086777
1943.416667,0.111635629,2.587225161,8.9807615,8.8015242
1943.5,0.111672327,3.056505564,9.0063677,8.7945805
1943.583333,0.111709125,3.512426464,9.0986652,8.7878389
1943.666667,0.111746037,3.955368182,9.1063204,8.7812948
1943.75,0.111783074,4.385700209,9.1436901,8.7749434
1943.833333,0.111820249,4.803781519,9.1264935,8.7687769
1943.916667,0.111857574,5.209960865,9.114316,8.7627916
1944,0.111895063,5.604577073,9.1401701,8.7569818
1944.083333,0.111932728,5.445025643,9.1385489,8.7595673
1944.166667,0.111970582,5.290016333,9.1595888,8.762084
1944.25,0.112008636,5.139419837,9.1885843,8.764535
1944.333333,0.112046904,4.99311053,9.1790752,8.766921
1944.416667,0.112085398,4.850966366,9.1665306,8.7692471
1944.5,0.11212413,4.71286877,9.0999308,8.7715111
1944.583333,0.112163114,4.578702545,9.0177145,8.7737179
1944.666667,0.112202362,4.448355771,8.9394217,8.7758665
1944.75,0.112241886,4.321719717,8.9081316,8.7779608
1944.833333,0.112281699,4.198688746,8.9277124,8.7800026
1944.916667,0.112321813,4.079160228,8.9080153,8.781992
1945,0.112362242,3.963034454,8.8954973,8.7839317
1945.083333,0.112402997,3.850214556,8.8737669,8.7858229
1945.166667,0.112444091,3.740606422,8.8962307,8.7876654
1945.25,0.112485537,3.634118618,8.8775587,8.789465
1945.333333,0.112527347,3.530662315,8.8619509,8.7912178
1945.416667,0.112569534,3.430151213,8.8635921,8.7929287
1945.5,0.11261211,3.332501466,8.8373709,8.7945976
1945.583333,0.112655088,3.237631618,8.8766727,8.7962265
1945.666667,0.11269848,3.145462531,8.9490261,8.7978163
1945.75,0.112742299,3.055917318,8.9563856,8.7993679
1945.833333,0.112786557,2.968921284,8.9721918,8.8008833
1945.916667,0.112831268,2.884401859,8.9954786,8.8023634
1946,0.112876442,2.802288537,8.9949865,8.8038092
1946.083333,0.112922094,2.722512822,9.0116911,8.8052216
1946.166667,0.112968235,2.645008166,8.9699125,8.8066006
1946.25,0.113014878,2.569709918,8.9531984,8.80795
1946.333333,0.113062036,2.496555265,8.9249325,8.809269
1946.416667,0.11310972,2.425483183,8.9379778,8.8105583
1946.5,0.113157944,2.356434385,8.9429646,8.8118191
1946.583333,0.11320672,2.289351272,8.9127245,8.8130531
1946.666667,0.113256061,2.224177886,8.8849897,8.8142605
1946.75,0.113305978,2.160859859,8.9303951,8.815443
1946.833333,0.113356485,2.099344373,8.9185801,8.8165998
1946.916667,0.113407594,2.039580114,8.9161024,8.8177338
1947,0.113459317,1.981517227,8.9269924,8.8188438
1947.083333,0.113511667,1.925107278,8.9229136,8.819932
1947.166667,0.113564657,1.870303211,8.9247856,8.8209982
1947.25,0.113618298,1.817059309,8.9336405,8.8220453
1947.333333,0.113672603,1.765331158,8.9963408,8.8230705
1947.416667,0.113727586,1.715075606,9.0127869,8.8240767
1947.5,0.113783257,1.666250733,9.0544949,8.8250656
1947.583333,0.11383963,1.618815809,9.1191797,8.8260355
1947.666667,0.113896718,1.572731265,9.1212416,8.8269892
1947.75,0.113954531,1.527958659,9.0474634,8.8279247
1947.833333,0.114013084,1.484460642,9.0291967,8.828846
1947.916667,0.114072389,1.442200929,9.0457935,8.8297501
1948,0.114132457,1.401144268,9.0672827,8.8306408
1948.083333,0.114193301,1.361256411,9.0741987,8.8315172
1948.166667,0.114254934,1.322504083,9.0788631,8.8323784
1948.25,0.114317368,1.284854959,9.0789938,8.8332281
1948.333333,0.114380616,1.248277633,9.043807,8.8340645
1948.416667,0.11444469,1.212741591,9.0236254,8.8348885
1948.5,0.114509602,1.178217192,9.0075836,8.8357019
1948.583333,0.114575364,1.144675636,8.9899578,8.836503
1948.666667,0.11464199,1.112088943,8.9503708,8.8372946
1948.75,0.114709491,1.080429929,8.960021,8.8380756
1948.833333,0.114777881,1.049672186,8.9461203,8.8388462
1948.916667,0.11484717,1.019790057,8.92978,8.8396091
1949,0.114917372,0.990758614,8.8904858,8.8403625
1949.083333,0.114988499,0.962553639,8.8734236,8.8411074
1949.166667,0.115060563,0.935151605,8.8697138,8.8418436
1949.25,0.115133577,0.908529654,8.8538857,8.8425732
1949.333333,0.115207553,0.882665579,8.848258,8.8432961
1949.416667,0.115282504,0.857537803,8.84377,8.8440113
1949.5,0.115358441,0.833125367,8.8418436,8.8447189
1949.583333,0.115435377,0.809407905,8.7441263,8.8454227
1949.666667,0.115513324,0.786365633,8.7404222,8.8461199
1949.75,0.115592291,0.76397933,8.7534847,8.8468122
1949.833333,0.115672289,0.742230321,8.7338572,8.8474979
1949.916667,0.115753325,0.721100465,8.7332954,8.8481808
1950,0.115835405,0.700572134,8.7478886,8.8488579
1950.083333,0.115918534,0.680628205,8.7358656,8.8495302
1950.166667,0.116002716,0.661252042,8.7079248,8.8502007
1950.25,0.116087955,0.64242748,8.7077837,8.8508663
1950.333333,0.11617425,0.624138816,8.6784859,8.8515291
1950.416667,0.116261603,0.606370796,8.6190434,8.8521881
1950.5,0.116350011,0.589108596,8.6285295,8.8528442
1950.583333,0.116439472,0.572337818,8.6386795,8.8534975
1950.666667,0.116529983,0.556044471,8.6116381,8.8541489
1950.75,0.116621541,0.540214965,8.5960951,8.8547974
1950.833333,0.116714142,0.524836093,8.6208696,8.8554449
1950.916667,0.116807783,0.509895028,8.634161,8.8560886
1951,0.116902461,0.495379307,8.6261187,8.8567305
