,Volcano Name,VEI,Start Year,Start Month,Start Day,End Year,End Month,End Day,Country,Region,Latitude,Longitude,Elevation,Primary Volcano Type,Status
98,Heard,2.0,1950.0,1.0,24.0,1952.0,3.0,12.0,Australia,Middle East and Indian Ocean,-53.106,73.513,2745,Stratovolcano,Historical
99,Heard,2.0,1910.0,3.0,0.0,1910.0,4.0,0.0,Australia,Middle East and Indian Ocean,-53.106,73.513,2745,Stratovolcano,Historical
100,McDonald Islands,0.0,2005.0,7.0,12.0,,,,Australia,Middle East and Indian Ocean,-53.03,72.6,230,Complex,Historical
101,McDonald Islands,1.0,2001.0,5.0,3.0,,,,Australia,Middle East and Indian Ocean,-53.03,72.6,230,Complex,Historical
102,McDonald Islands,1.0,1996.0,12.0,16.0,1997.0,2.0,10.0,Australia,Middle East and Indian Ocean,-53.03,72.6,230,Complex,Historical
103,McDonald Islands,0.0,1992.0,12.0,16.0,,,,Australia,Middle East and Indian Ocean,-53.03,72.6,230,Complex,Historical
104,"Burney, Monte",2.0,1910.0,3.0,0.0,,,,Chile,South America,-52.33,-73.4,1758,Stratovolcano,Historical
105,"Burney, Monte",,-90.0,0.0,0.0,,,,Chile,South America,-52.33,-73.4,1758,Stratovolcano,Historical
106,"Burney, Monte",,-800.0,0.0,0.0,,,,Chile,South America,-52.33,-73.4,1758,Stratovolcano,Historical
107,"Burney, Monte",5.0,-2320.0,0.0,0.0,,,,Chile,South America,-52.33,-73.4,1758,Stratovolcano,Historical
108,"Burney, Monte",,-3740.0,0.0,0.0,,,,Chile,South America,-52.33,-73.4,1758,Stratovolcano,Historical
109,"Burney, Monte",,-7390.0,0.0,0.0,,,,Chile,South America,-52.33,-73.4,1758,Stratovolcano,Historical
110,"Burney, Monte",5.0,-7450.0,0.0,0.0,,,,Chile,South America,-52.33,-73.4,1758,Stratovolcano,Historical
111,Pali-Aike Volcanic Field,,-5550.0,0.0,0.0,,,,Chile-Argentina,South America,-52.082,-69.698,282,Pyroclastic cone(s),
112,Reclus,1.0,1908.0,0.0,0.0,,,,Chile,South America,-50.964,-73.585,1000,Pyroclastic cone,
113,Reclus,2.0,1879.0,0.0,0.0,,,,Chile,South America,-50.964,-73.585,1000,Pyroclastic cone,
114,Reclus,2.0,1869.0,0.0,0.0,,,,Chile,South America,-50.964,-73.585,1000,Pyroclastic cone,
115,Reclus,,-1830.0,0.0,0.0,,,,Chile,South America,-50.964,-73.585,1000,Pyroclastic cone,
116,Aguilera,5.0,-1250.0,0.0,0.0,,,,Chile,South America,-50.33,-73.75,2546,Stratovolcano,
117,Aguilera,,-2610.0,0.0,0.0,,,,Chile,South America,-50.33,-73.75,2546,Stratovolcano,
118,Viedma,2.0,1988.0,10.0,15.0,,,,Argentina,South America,-49.358,-73.28,1500,Subglacial,
119,Lautaro,2.0,1979.0,3.0,8.0,,,,Chile,South America,-49.02,-73.55,3607,Stratovolcano,Historical
120,Lautaro,1.0,1978.0,6.0,16.0,,,,Chile,South America,-49.02,-73.55,3607,Stratovolcano,Historical
121,Lautaro,1.0,1972.0,7.0,2.0,,,,Chile,South America,-49.02,-73.55,3607,Stratovolcano,Historical
122,Lautaro,2.0,1961.0,10.0,16.0,,,,Chile,South America,-49.02,-73.55,3607,Stratovolcano,Historical
123,Lautaro,2.0,1959.0,12.0,28.0,1960.0,1.0,20.0,Chile,South America,-49.02,-73.55,3607,Stratovolcano,Historical
124,Lautaro,1.0,1945.0,1.0,15.0,,,,Chile,South America,-49.02,-73.55,3607,Stratovolcano,Historical
125,Lautaro,2.0,1933.0,2.0,0.0,,,,Chile,South America,-49.02,-73.55,3607,Stratovolcano,Historical
126,Lautaro,,1879.0,0.0,0.0,,,,Chile,South America,-49.02,-73.55,3607,Stratovolcano,Historical
127,Lautaro,2.0,1876.0,10.0,0.0,,,,Chile,South America,-49.02,-73.55,3607,Stratovolcano,Historical
128,Arenales,1.0,1979.0,3.0,8.0,,,,Chile,South America,-47.2,-73.48,3437,Stratovolcano,
129,Marion Island,1.0,2004.0,6.0,24.0,2004.0,6.0,24.0,South Africa,Middle East and Indian Ocean,-46.9,37.75,1230,Shield(s),Historical
130,Marion Island,1.0,1980.0,9.0,16.0,,,,South Africa,Middle East and Indian Ocean,-46.9,37.75,1230,Shield(s),Historical
131,"Hudson, Cerro",2.0,2011.0,10.0,26.0,2011.0,11.0,1.0,Chile,South America,-45.9,-72.97,1905,Stratovolcano,Historical
132,"Hudson, Cerro",5.0,1991.0,8.0,8.0,1991.0,10.0,27.0,Chile,South America,-45.9,-72.97,1905,Stratovolcano,Historical
133,"Hudson, Cerro",3.0,1971.0,8.0,12.0,1971.0,9.0,18.0,Chile,South America,-45.9,-72.97,1905,Stratovolcano,Historical
134,"Hudson, Cerro",,1891.0,0.0,0.0,,,,Chile,South America,-45.9,-72.97,1905,Stratovolcano,Historical
135,"Hudson, Cerro",,1740.0,0.0,0.0,,,,Chile,South America,-45.9,-72.97,1905,Stratovolcano,Historical
136,"Hudson, Cerro",,860.0,0.0,0.0,,,,Chile,South America,-45.9,-72.97,1905,Stratovolcano,Historical
137,"Hudson, Cerro",,390.0,0.0,0.0,,,,Chile,South America,-45.9,-72.97,1905,Stratovolcano,Historical
138,"Hudson, Cerro",,-120.0,0.0,0.0,,,,Chile,South America,-45.9,-72.97,1905,Stratovolcano,Historical
139,"Hudson, Cerro",,-790.0,0.0,0.0,,,,Chile,South America,-45.9,-72.97,1905,Stratovolcano,Historical
140,"Hudson, Cerro",6.0,-1890.0,0.0,0.0,,,,Chile,South America,-45.9,-72.97,1905,Stratovolcano,Historical
141,"Hudson, Cerro",,-2250.0,0.0,0.0,,,,Chile,South America,-45.9,-72.97,1905,Stratovolcano,Historical
142,"Hudson, Cerro",,-3890.0,0.0,0.0,,,,Chile,South America,-45.9,-72.97,1905,Stratovolcano,Historical
143,"Hudson, Cerro",6.0,-4750.0,0.0,0.0,,,,Chile,South America,-45.9,-72.97,1905,Stratovolcano,Historical
144,"Hudson, Cerro",,-4960.0,0.0,0.0,,,,Chile,South America,-45.9,-72.97,1905,Stratovolcano,Historical
145,"Hudson, Cerro",,-8010.0,0.0,0.0,,,,Chile,South America,-45.9,-72.97,1905,Stratovolcano,Historical
146,Maca,,1560.0,,,,,,Chile,South America,-45.1,-73.17,2960,Stratovolcano,
147,Maca,,410.0,0.0,0.0,,,,Chile,South America,-45.1,-73.17,2960,Stratovolcano,
148,Mentolat,,1710.0,0.0,0.0,,,,Chile,South America,-44.7,-73.08,1660,Stratovolcano,
149,Mentolat,,-5010.0,0.0,0.0,,,,Chile,South America,-44.7,-73.08,1660,Stratovolcano,
150,Melimoyu,,200.0,0.0,0.0,,,,Chile,South America,-44.08,-72.88,2400,Stratovolcano,Holocene
151,Melimoyu,,-820.0,0.0,0.0,,,,Chile,South America,-44.08,-72.88,2400,Stratovolcano,Holocene
152,Yanteles,,-6650.0,0.0,0.0,,,,Chile,South America,-43.497,-72.81,2049,Stratovolcano(es),
153,Yanteles,,-7240.0,0.0,0.0,,,,Chile,South America,-43.497,-72.81,2049,Stratovolcano(es),
154,Corcovado,,-4920.0,0.0,0.0,,,,Chile,South America,-43.189,-72.794,1826,Stratovolcano,
155,Corcovado,,-6030.0,0.0,0.0,,,,Chile,South America,-43.189,-72.794,1826,Stratovolcano,
156,Corcovado,,-6640.0,0.0,0.0,,,,Chile,South America,-43.189,-72.794,1826,Stratovolcano,
157,Chaiten,4.0,2008.0,5.0,2.0,2011.0,5.0,31.0,Chile,South America,-42.833,-72.646,1122,Caldera,Holocene
158,Chaiten,4.0,1640.0,,,,,,Chile,South America,-42.833,-72.646,1122,Caldera,Holocene
159,Chaiten,5.0,-3100.0,,,,,,Chile,South America,-42.833,-72.646,1122,Caldera,Holocene
160,Chaiten,,-6650.0,,,,,,Chile,South America,-42.833,-72.646,1122,Caldera,Holocene
161,Chaiten,5.0,-7750.0,0.0,0.0,,,,Chile,South America,-42.833,-72.646,1122,Caldera,Holocene
162,Michinmahuida,0.0,1835.0,2.0,20.0,1835.0,3.0,15.0,Chile,South America,-42.799,-72.445,2452,Stratovolcano,
163,Michinmahuida,2.0,1834.0,11.0,25.0,,,,Chile,South America,-42.799,-72.445,2452,Stratovolcano,
164,Michinmahuida,2.0,1742.0,0.0,0.0,,,,Chile,South America,-42.799,-72.445,2452,Stratovolcano,
165,Michinmahuida,,1550.0,,,,,,Chile,South America,-42.799,-72.445,2452,Stratovolcano,
166,Michinmahuida,,700.0,,,,,,Chile,South America,-42.799,-72.445,2452,Stratovolcano,
167,Michinmahuida,,-5500.0,0.0,0.0,,,,Chile,South America,-42.799,-72.445,2452,Stratovolcano,
168,Michinmahuida,6.0,-8400.0,,,,,,Chile,South America,-42.799,-72.445,2452,Stratovolcano,
169,Huequi,2.0,1920.0,0.0,0.0,,,,Chile,South America,-42.377,-72.578,1318,Lava dome(s),
170,Huequi,2.0,1906.0,0.0,0.0,1907.0,0.0,0.0,Chile,South America,-42.377,-72.578,1318,Lava dome(s),
171,Huequi,2.0,1900.0,0.0,0.0,,,,Chile,South America,-42.377,-72.578,1318,Lava dome(s),
172,Huequi,2.0,1896.0,0.0,0.0,,,,Chile,South America,-42.377,-72.578,1318,Lava dome(s),
173,Huequi,2.0,1893.0,0.0,0.0,,,,Chile,South America,-42.377,-72.578,1318,Lava dome(s),
174,Huequi,3.0,1890.0,0.0,0.0,,,,Chile,South America,-42.377,-72.578,1318,Lava dome(s),
175,Huequi,2.0,1695.0,,,,,,Chile,South America,-42.377,-72.578,1318,Lava dome(s),
176,Apagado,4.0,-590.0,,,,,,Chile,South America,-41.88,-72.58,1210,Pyroclastic cone,
177,Hornopiren,,340.0,,,,,,Chile,South America,-41.874,-72.431,1572,Stratovolcano,
178,Hornopiren,4.0,-3720.0,,,,,,Chile,South America,-41.874,-72.431,1572,Stratovolcano,
179,Yate,,1090.0,,,,,,Chile,South America,-41.755,-72.396,2187,Stratovolcano,Holocene
180,Calbuco,4.0,2015.0,4.0,22.0,2015.0,5.0,26.0,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
181,Calbuco,2.0,1972.0,8.0,26.0,1972.0,8.0,26.0,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
182,Calbuco,3.0,1961.0,2.0,1.0,1961.0,3.0,26.0,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
183,Calbuco,,1945.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
184,Calbuco,,1932.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
185,Calbuco,3.0,1929.0,1.0,6.0,1929.0,1.0,6.0,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
186,Calbuco,3.0,1917.0,4.0,0.0,1917.0,5.0,0.0,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
187,Calbuco,2.0,1911.0,0.0,0.0,1912.0,0.0,0.0,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
188,Calbuco,2.0,1909.0,3.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
189,Calbuco,2.0,1907.0,4.0,22.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
190,Calbuco,2.0,1906.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
191,Calbuco,2.0,1894.0,11.0,16.0,1895.0,0.0,0.0,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
192,Calbuco,4.0,1893.0,1.0,7.0,1894.0,1.0,16.0,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
193,Calbuco,,1792.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
194,Calbuco,,1600.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
195,Calbuco,,1380.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
196,Calbuco,4.0,710.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
197,Calbuco,,520.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
198,Calbuco,,220.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
199,Calbuco,4.0,160.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
200,Calbuco,,40.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
201,Calbuco,,-100.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
202,Calbuco,,-330.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
203,Calbuco,,-1920.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
204,Calbuco,,-4300.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
205,Calbuco,4.0,-5030.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
206,Calbuco,4.0,-5820.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
207,Calbuco,,-6300.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
208,Calbuco,5.0,-6760.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
209,Calbuco,4.0,-7550.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
210,Calbuco,,-7930.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
211,Calbuco,,-7990.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
212,Calbuco,,-8100.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
213,Calbuco,,-8210.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
214,Calbuco,,-8320.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
215,Calbuco,5.0,-8460.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,
216,Cayutue-La Vigueria,,-190.0,0.0,0.0,,,,Chile,South America,-41.25,-72.27,506,Pyroclastic cone(s),
217,Osorno,2.0,1869.0,0.0,0.0,,,,Chile,South America,-41.105,-72.496,2659,Stratovolcano,
218,Osorno,2.0,1855.0,0.0,0.0,,,,Chile,South America,-41.105,-72.496,2659,Stratovolcano,
219,Osorno,2.0,1851.0,0.0,0.0,,,,Chile,South America,-41.105,-72.496,2659,Stratovolcano,
220,Osorno,2.0,1837.0,11.0,7.0,,,,Chile,South America,-41.105,-72.496,2659,Stratovolcano,
221,Osorno,3.0,1834.0,11.0,29.0,1835.0,2.0,24.0,Chile,South America,-41.105,-72.496,2659,Stratovolcano,
222,Osorno,2.0,1790.0,3.0,9.0,1791.0,12.0,26.0,Chile,South America,-41.105,-72.496,2659,Stratovolcano,
223,Osorno,1.0,1765.0,0.0,0.0,,,,Chile,South America,-41.105,-72.496,2659,Stratovolcano,
224,Osorno,2.0,1719.0,0.0,0.0,,,,Chile,South America,-41.105,-72.496,2659,Stratovolcano,
225,Osorno,2.0,1644.0,0.0,0.0,,,,Chile,South America,-41.105,-72.496,2659,Stratovolcano,
226,Osorno,2.0,1640.0,0.0,0.0,,,,Chile,South America,-41.105,-72.496,2659,Stratovolcano,
227,Osorno,2.0,1575.0,0.0,0.0,,,,Chile,South America,-41.105,-72.496,2659,Stratovolcano,
228,Osorno,,1310.0,0.0,0.0,,,,Chile,South America,-41.105,-72.496,2659,Stratovolcano,
229,Osorno,,1220.0,0.0,0.0,,,,Chile,South America,-41.105,-72.496,2659,Stratovolcano,
230,Osorno,,910.0,0.0,0.0,,,,Chile,South America,-41.105,-72.496,2659,Stratovolcano,
231,Osorno,4.0,420.0,0.0,0.0,,,,Chile,South America,-41.105,-72.496,2659,Stratovolcano,
232,Osorno,,-210.0,0.0,0.0,,,,Chile,South America,-41.105,-72.496,2659,Stratovolcano,
233,Osorno,,-1710.0,0.0,0.0,,,,Chile,South America,-41.105,-72.496,2659,Stratovolcano,
234,Puntiagudo-Cordon Cenizos,,1850.0,0.0,0.0,,,,Chile,South America,-40.969,-72.264,2493,Stratovolcano,
235,Antillanca Group,5.0,-230.0,0.0,0.0,,,,Chile,South America,-40.771,-72.153,1990,Stratovolcano(es),Holocene
236,Antillanca Group,5.0,-960.0,0.0,0.0,,,,Chile,South America,-40.771,-72.153,1990,Stratovolcano(es),Holocene
237,Puyehue-Cordon Caulle,5.0,2011.0,6.0,4.0,2012.0,4.0,21.0,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
238,Puyehue-Cordon Caulle,1.0,1990.0,7.0,2.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
239,Puyehue-Cordon Caulle,3.0,1960.0,5.0,24.0,1960.0,7.0,30.0,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
240,Puyehue-Cordon Caulle,2.0,1934.0,3.0,6.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
241,Puyehue-Cordon Caulle,2.0,1929.0,1.0,7.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
242,Puyehue-Cordon Caulle,3.0,1921.0,12.0,13.0,1922.0,2.0,12.0,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
243,Puyehue-Cordon Caulle,2.0,1919.0,0.0,0.0,1920.0,0.0,0.0,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
244,Puyehue-Cordon Caulle,2.0,1914.0,2.0,8.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
245,Puyehue-Cordon Caulle,2.0,1905.0,0.0,0.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
246,Puyehue-Cordon Caulle,2.0,1893.0,0.0,0.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
247,Puyehue-Cordon Caulle,2.0,1759.0,0.0,0.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
248,Puyehue-Cordon Caulle,,1220.0,0.0,0.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
249,Puyehue-Cordon Caulle,,1140.0,0.0,0.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
250,Puyehue-Cordon Caulle,5.0,860.0,0.0,0.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
251,Puyehue-Cordon Caulle,,500.0,0.0,0.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
252,Puyehue-Cordon Caulle,,140.0,0.0,0.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
253,Puyehue-Cordon Caulle,,110.0,0.0,0.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
254,Puyehue-Cordon Caulle,,-490.0,0.0,0.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
255,Puyehue-Cordon Caulle,,-990.0,0.0,0.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
256,Puyehue-Cordon Caulle,,-1490.0,0.0,0.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
257,Puyehue-Cordon Caulle,,-3250.0,0.0,0.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
258,Puyehue-Cordon Caulle,,-4230.0,0.0,0.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
259,Puyehue-Cordon Caulle,,-4450.0,0.0,0.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
260,Puyehue-Cordon Caulle,,-4460.0,0.0,0.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
261,Puyehue-Cordon Caulle,,-4690.0,0.0,0.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
262,Puyehue-Cordon Caulle,5.0,-5080.0,0.0,0.0,,,,Chile,South America,-40.59,-72.117,2236,Stratovolcano,
263,Carrán-Los Venados,2.0,1979.0,4.0,14.0,1979.0,5.0,20.0,Chile,South America,-40.35,-72.07,1114,Pyroclastic cone(s),
264,Carrán-Los Venados,4.0,1955.0,7.0,27.0,1955.0,11.0,12.0,Chile,South America,-40.35,-72.07,1114,Pyroclastic cone(s),
265,Carrán-Los Venados,3.0,1907.0,4.0,9.0,1908.0,2.0,0.0,Chile,South America,-40.35,-72.07,1114,Pyroclastic cone(s),
266,Mocho-Choshuenco,,1937.0,6.0,16.0,,,,Chile,South America,-39.927,-72.027,2422,Stratovolcano(es),Historical
267,Mocho-Choshuenco,2.0,1864.0,11.0,1.0,1864.0,11.0,3.0,Chile,South America,-39.927,-72.027,2422,Stratovolcano(es),Historical
268,Huanquihue Group,,1750.0,0.0,0.0,,,,Argentina,South America,-39.887,-71.58,2189,Stratovolcano(es),
269,Lanin,,560.0,0.0,0.0,,,,Chile-Argentina,South America,-39.637,-71.502,3776,Stratovolcano,
270,Lanin,,400.0,0.0,0.0,,,,Chile-Argentina,South America,-39.637,-71.502,3776,Stratovolcano,
271,Lanin,0.0,90.0,0.0,0.0,,,,Chile-Argentina,South America,-39.637,-71.502,3776,Stratovolcano,
272,Lanin,,-80.0,0.0,0.0,,,,Chile-Argentina,South America,-39.637,-71.502,3776,Stratovolcano,
273,Lanin,,-220.0,0.0,0.0,,,,Chile-Argentina,South America,-39.637,-71.502,3776,Stratovolcano,
274,Lanin,,-590.0,0.0,0.0,,,,Chile-Argentina,South America,-39.637,-71.502,3776,Stratovolcano,
275,Lanin,,-6340.0,0.0,0.0,,,,Chile-Argentina,South America,-39.637,-71.502,3776,Stratovolcano,
276,Lanin,,-9240.0,0.0,0.0,,,,Chile-Argentina,South America,-39.637,-71.502,3776,Stratovolcano,
277,Quetrupillan,2.0,1872.0,6.0,6.0,,,,Chile,South America,-39.5,-71.7,2360,Stratovolcano,Historical
278,Villarrica,1.0,2014.0,12.0,2.0,2018.0,1.0,19.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
279,Villarrica,1.0,2013.0,7.0,25.0,2013.0,7.0,29.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
280,Villarrica,1.0,2009.0,11.0,22.0,2012.0,4.0,20.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
281,Villarrica,1.0,2009.0,1.0,29.0,2009.0,3.0,24.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
282,Villarrica,1.0,2008.0,10.0,26.0,,,,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
283,Villarrica,1.0,2004.0,8.0,5.0,2007.0,12.0,24.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
284,Villarrica,1.0,2003.0,5.0,23.0,2004.0,3.0,25.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
285,Villarrica,1.0,1998.0,2.0,24.0,2002.0,6.0,16.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
286,Villarrica,1.0,1996.0,9.0,14.0,1997.0,8.0,16.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
287,Villarrica,1.0,1996.0,1.0,16.0,,,,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
288,Villarrica,1.0,1995.0,4.0,15.0,1995.0,6.0,2.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
289,Villarrica,1.0,1994.0,9.0,26.0,1994.0,12.0,30.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
290,Villarrica,1.0,1992.0,9.0,11.0,1992.0,12.0,16.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
291,Villarrica,2.0,1991.0,8.0,30.0,1991.0,9.0,17.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
292,Villarrica,2.0,1984.0,8.0,11.0,1985.0,11.0,18.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
293,Villarrica,1.0,1983.0,10.0,14.0,1983.0,10.0,16.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
294,Villarrica,2.0,1980.0,6.0,20.0,1980.0,9.0,24.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
295,Villarrica,1.0,1977.0,1.0,26.0,1977.0,1.0,30.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
296,Villarrica,2.0,1971.0,10.0,29.0,1972.0,2.0,21.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
297,Villarrica,2.0,1964.0,3.0,2.0,1964.0,4.0,21.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
298,Villarrica,3.0,1963.0,2.0,25.0,1963.0,9.0,21.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
299,Villarrica,1.0,1961.0,7.0,2.0,,,,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
300,Villarrica,1.0,1958.0,11.0,6.0,1959.0,12.0,21.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
301,Villarrica,1.0,1956.0,10.0,3.0,1956.0,11.0,16.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
302,Villarrica,3.0,1948.0,10.0,9.0,1949.0,2.0,3.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
303,Villarrica,2.0,1948.0,4.0,10.0,,,,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
304,Villarrica,1.0,1947.0,0.0,0.0,,,,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
305,Villarrica,2.0,1938.0,12.0,1.0,1939.0,2.0,1.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
306,Villarrica,1.0,1935.0,12.0,1.0,1936.0,6.0,27.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
307,Villarrica,2.0,1933.0,1.0,5.0,1933.0,1.0,18.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
308,Villarrica,1.0,1929.0,12.0,27.0,,,,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
309,Villarrica,2.0,1927.0,0.0,0.0,1928.0,0.0,0.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
310,Villarrica,2.0,1922.0,10.0,24.0,1922.0,11.0,27.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
311,Villarrica,2.0,1920.0,12.0,10.0,1920.0,12.0,13.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
312,Villarrica,1.0,1915.0,0.0,0.0,1918.0,0.0,0.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
313,Villarrica,2.0,1909.0,8.0,19.0,1910.0,0.0,0.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
314,Villarrica,2.0,1908.0,10.0,31.0,1908.0,12.0,12.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
315,Villarrica,2.0,1907.0,5.0,5.0,1907.0,5.0,26.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
316,Villarrica,2.0,1906.0,4.0,22.0,1906.0,12.0,0.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
317,Villarrica,2.0,1904.0,0.0,0.0,,,,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
318,Villarrica,2.0,1902.0,,,,,,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
319,Villarrica,2.0,1897.0,12.0,1.0,1898.0,2.0,1.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
320,Villarrica,2.0,1893.0,12.0,1.0,1894.0,2.0,1.0,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
321,Villarrica,2.0,1890.0,,,,,,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
322,Villarrica,2.0,1883.0,0.0,0.0,,,,Chile,South America,-39.42,-71.93,2847,Stratovolcano,Historical
