,city,lat,lng,pop,country,time,dist,risk
6593,Las Cruces,32.31261293,-106.77780829999999,97675.5,United States of America,170.0,612.2226984052957,1.7085511026038502
6594,Hobbs,32.71261436,-103.1406143,28375.5,United States of America,1870.0,301.1393258259933,2.4062069427838533
6595,Socorro,34.06211855,-106.8989895,8117.0,United States of America,1720.0,248.614045095267,2.6050819665390033
6596,Gallup,35.52407066,-108.73399380000001,21627.0,United States of America,36.0,80.02259374624775,4.927497391405401
6597,Raton,36.89739768,-104.43988900000001,6820.0,United States of America,60.0,219.0757286917822,3.230196111769703
6598,Tucumcari,35.16980288,-103.725514,5259.5,United States of America,246.0,866.1277475914766,0.9070846782035416
6599,Roseburg,43.21843304,-123.35609869999999,25454.5,United States of America,3.0,110.94684553835856,5.073327417897184
6600,Pendleton,45.67259849,-118.78748859999999,16669.0,United States of America,53.0,170.39998186362578,3.7041110729841926
6601,John Day,44.41652529,-118.9520264,1437.5,United States of America,161.0,236.66108615462656,2.806359763593263
6602,Grants Pass,42.43954002,-123.3271857,36690.0,United States of America,2070.0,41.866108226459474,5.354620256608133
6603,Corvallis,44.57235557,-123.27997930000001,54865.5,United States of America,8910.0,213.20289349738425,2.8315180297892253
6604,Albany,44.62049217,-123.086942,48066.5,United States of America,96.0,241.00627495320313,3.1582979099227404
6605,Astoria,46.18838096,-123.82999740000001,9773.0,United States of America,77.0,523.4593673056766,1.9005271746965595
6606,Logan,41.73593955,-111.8335979,58664.0,United States of America,10.0,148.33949800640755,4.368272291293116
6607,Parowan,37.84253379,-112.82720649999999,2533.0,United States of America,640.0,570.2673308977868,1.3520953178549926
6608,Kanab,37.04738853,-112.5254936,2861.0,United States of America,28.0,546.4722943643263,1.916731434062592
6609,Monticello,37.87178265,-109.3421995,1811.5,United States of America,4.0,744.672108594639,1.8900214491070098
6610,Moab,38.57370363,-109.5491895,5309.0,United States of America,244.0,608.7033379747201,1.4439371881049239
6611,Price,39.59979087,-110.8100169,9175.0,United States of America,125.0,470.619949485208,1.9780305859606382
6612,Cedar City,37.67742759,-113.061094,25371.5,United States of America,212.0,269.13756110393115,2.8256480394682444
6613,Vernal,40.45539756,-109.52800220000002,11175.5,United States of America,161.0,265.421655480668,2.822128727256487
6614,Ogden,41.23237856,-111.9680341,227774.0,United States of America,44.0,422.4010369790004,2.5498999960242417
6615,Green River,41.51455772,-109.46498270000001,10239.5,United States of America,28.0,364.0548710292545,2.644612360800277
6616,Rawlins,41.790664899999996,-107.234292,8458.0,United States of America,12.0,486.5666695850379,2.3825864459739496
6617,Douglas,42.75647158,-105.3845341,5838.0,United States of America,1150.0,279.42801365830644,2.442544671743763
6618,Riverton,43.02816042,-108.3950481,10350.0,United States of America,42.0,321.216396042947,2.753637643852962
6619,Thermopolis,43.64597801,-108.21467150000001,3195.0,United States of America,153.0,57.45932763505762,5.006598650924318
6620,Gillette,44.28317425,-105.5052503,26107.0,United States of America,1620.0,722.3773915974193,1.0898165883778905
6621,Jonesboro,35.84257835,-90.70416406,58322.0,United States of America,5.0,199.8835697074507,4.105466149332935
6622,Texarkana,33.44210472,-94.03747481,52169.0,United States of America,679.0,91.1334947083379,4.354429156329461
6623,Pine Bluff,34.22869753,-92.00305119,51472.0,United States of America,4020.0,404.385870533904,1.9298641457042975
6624,Hot Springs,34.50395205,-93.05500248,40826.0,United States of America,21.0,471.5409660014787,2.4210439131685573
6625,Fort Smith,35.38622377,-94.39835718,87986.5,United States of America,128.0,120.41480337576438,4.197078244018082
6626,Fayetteville,36.06297833,-94.15720911,108267.5,United States of America,77.0,70.2868938773851,5.0940034724755945
6627,Conway,35.09128054,-92.4513184,56759.5,United States of America,51.0,452.8784327862068,2.325937905821683
6628,El Dorado,33.21392743,-92.66251998,21384.5,United States of America,24.0,131.31121528952644,4.271780469467502
6629,Davenport,41.55398684,-90.58753036,178282.5,United States of America,28.0,86.95192728259747,5.001027862020515
6630,Burlington,40.80793418,-91.11276961,27690.5,United States of America,212.0,213.01551116783784,3.184873430795318
6631,Dubuque,42.50093162,-90.66445073,59834.0,United States of America,2570.0,60.737033936759715,4.823822462320601
6632,Waterloo,42.49315432,-92.34279789,82091.5,United States of America,6.0,225.37055066981213,3.897517927369452
6633,Sioux City,42.50038902,-96.39999211,87090.0,United States of America,1670.0,95.29979573898846,4.22483731606902
6634,Council Bluffs,41.26227338,-95.86080021,80284.5,United States of America,960.0,689.1456134757883,1.2966378166789954
6635,Ames,42.05385297,-93.61972254,56855.0,United States of America,1270.0,330.4899766391255,2.3555577506814322
6636,Mason City,43.15401837,-93.20083338,27327.0,United States of America,173.0,219.93031720214404,3.1648107521638638
6637,Emporia,38.40423077,-96.18137496,27796.5,United States of America,10070.0,39.04323115245022,5.2923217697977964
6638,Salina,38.82467023,-97.6071794,46877.0,United States of America,4220.0,345.16263229165554,2.1583880904312647
6639,Dodge City,37.76005821,-100.01819499999999,25237.5,United States of America,220.0,644.493256982557,1.4985963986810358
6640,Coffeyville,37.03806093,-95.6263184,10955.0,United States of America,51.0,404.5029085347074,2.373119636646776
6641,St. Charles,38.78428509,-90.50616581,213139.5,United States of America,87.0,331.4165905570421,2.7918090415233516
6642,Poplar Bluff,36.76019676,-90.40268376,18575.0,United States of America,68.0,268.8026768236327,2.98134629054389
6643,Joplin,37.08459556,-94.51307886,60290.5,United States of America,246.0,548.3279886308868,1.7907578891905076
6644,Columbia,38.95207847,-92.33390955,244754.0,United States of America,41.0,140.5387135421613,4.227115613713103
6645,St. Joseph,39.76903119,-94.84639185,74878.5,United States of America,1183.0,293.5766656633885,2.5609884139341195
6646,McCook,40.20559369,-100.62616829999999,8003.0,United States of America,9070.0,594.9794370606568,1.130807609544547
6647,Norfolk,42.02871238,-97.43359827,24562.0,United States of America,470.0,221.13239861071798,3.014995573626135
6648,North Platte,41.13628623,-100.7705005,24709.5,United States of America,207.0,841.4650761896855,1.1010862119281923
6649,Sidney,41.13980023,-102.9782727,6221.5,United States of America,144.0,968.7271924427916,0.8287850329641298
6650,Scottsbluff,41.86750775,-103.6606859,20172.0,United States of America,7410.0,348.0545130339809,2.0340851269415023
6651,Chadron,42.82791424,-103.00307740000001,5686.5,United States of America,1270.0,252.7077164794148,2.581336393634201
6652,Lawton,34.59903668,-98.40997278,85795.5,United States of America,111.0,626.8576778811196,1.7288470521453774
6653,Norman,35.22791302,-97.34414636,113525.0,United States of America,1840.0,608.3553889046167,1.439952104705103
6654,Muskogee,35.74821718,-95.36943486,38995.5,United States of America,56.0,231.58327739046754,3.2959283603025193
6655,Ponca City,36.7073576,-97.08527328,24843.0,United States of America,115.0,370.25351748752786,2.4328265410373318
6656,Shawnee,35.34278973,-96.93378382,29160.0,United States of America,21.0,128.8815822369448,4.352208769019799
6657,Woodward,36.43342084,-99.39769027,12339.5,United States of America,1150.0,374.0482872142796,2.064684649319743
6658,Guymon,36.68580853,-101.4795012,10843.5,United States of America,764.0,597.6132517755698,1.3899748284637488
6659,Yankton,42.88201947,-97.39248967,14495.0,United States of America,49.0,545.8584254761685,1.9492278616928245
6660,Brookings,44.30676455,-96.78803044,20313.5,United States of America,29.0,213.21812761059542,3.499464352738391
6661,Mitchell,43.71429425,-98.02619776,14973.0,United States of America,235.0,441.4517305885014,2.0225420208243037
6662,Aberdeen,45.46511761,-98.48640222,24854.0,United States of America,3340.0,44.229432243713944,5.199932885227018
6663,Mobridge,45.54012596,-100.4347071,3083.5,United States of America,5470.0,40.15101804309544,5.119990343449897
6664,Houma,29.59593121,-90.71948613,48196.0,United States of America,97.0,191.23808873978405,3.505316836752218
6665,Monroe,32.50960349,-92.11919397,76674.5,United States of America,46.0,326.5776644612163,2.86041347492332
6666,Conroe,30.31206321,-95.45586369,41643.0,United States of America,110.0,255.78686309294207,3.0364863431564046
6667,Nacogdoches,31.60374147,-94.65526656,30691.0,United States of America,470.0,547.53728029836,1.6608621999574098
6668,Eagle Pass,28.71102399,-100.4892774,39683.0,United States of America,27.0,323.82163895299897,2.933379948650792
6669,Edinburg,26.30318646,-98.1599622,114573.5,United States of America,5620.0,267.56417776130945,2.5781742362064706
6670,Kingsville,27.51595481,-97.8558464,24560.5,United States of America,2340.0,382.788207131524,2.010438183055838
6671,Port Arthur,29.89898765,-93.92859257,54972.0,United States of America,45.0,103.36486397199525,4.571388946441682
6672,Huntsville,30.72376935,-95.55058659,34444.5,United States of America,8.0,448.07376741962617,2.720845593992763
6673,Killeen,31.11728538,-97.72748214,120464.0,United States of America,3.0,781.9723374759751,2.235261675525945
6674,Lufkin,31.33843467,-94.72887964,38465.5,United States of America,368.0,1070.8049324720598,0.6906387012052572
6675,Del Rio,29.36294802,-100.8963843,35803.5,United States of America,110.0,616.3300842245144,1.6950843665001647
6676,San Angelo,31.464008399999997,-100.43669659999999,87297.5,United States of America,1020.0,284.6908465875219,2.6338020190838396
6677,Sherman,33.63599469,-96.60858403,38696.0,United States of America,750.0,263.6275507464446,2.727867737684583
6678,Beaumont,30.08626304,-94.10168278,107455.5,United States of America,17.0,177.64823549192343,4.009187032046414
6679,Bay City,28.98111086,-95.96435978,17487.0,United States of America,8.0,671.1812963174639,2.0575605218128743
6680,Port Lavaca,28.61601687,-96.62969385,10715.5,United States of America,144.0,530.5506636716607,1.7877160159747891
6681,Falfurrias,27.22690269,-98.14489852,5152.5,United States of America,3.0,580.6836606357224,2.4478670276388885
6682,Beeville,28.40597801,-97.75083989,11748.0,United States of America,3.0,1014.2512490126393,1.6719350066682748
6683,Fort Stockton,30.89169191,-102.8849968,7434.0,United States of America,125.0,699.1786541143938,1.3603857253974476
6684,Pecos,31.41579429,-103.4998947,7991.0,United States of America,1730.0,657.2604286314952,1.1322522803580892
6685,Dumas,35.86239626,-101.9668875,13551.5,United States of America,210.0,499.60980874912275,1.8428617345002107
6686,Denton,33.21576194,-97.12883651,138952.5,United States of America,97.0,193.62389098785422,3.55787918911987
6687,Midland,32.030718,-102.09749959999999,98141.5,United States of America,5.0,298.4591634150417,3.5359997184750562
6688,Temple,31.10209251,-97.36300826,58432.0,United States of America,16.0,592.6716737052056,2.161802914803064
6689,New Haven,41.33038291,-72.90000533,707883.0,United States of America,97.0,372.5369737929333,2.668086936309043
6690,Lowell,42.63368837,-71.31669112,415074.0,United States of America,5.0,274.462671571099,3.7524552442634564
6691,Worcester,42.27042889,-71.80002079,232290.5,United States of America,6.0,133.0833462269121,4.756245442701158
6692,Manchester,42.99599184,-71.45528731,153221.5,United States of America,68.0,474.2568934311735,2.2706231072048917
6693,Newport,41.49039899,-71.31335799,35893.0,United States of America,26.0,625.6052149232756,1.9371311960637958
6694,Dothan,31.22345461,-85.39058659,61715.0,United States of America,235.0,632.7138825266654,1.5816964242480445
6695,Tuscaloosa,33.22511538,-87.54417607,100594.5,United States of America,3970.0,193.17501526252025,3.0919396287006964
6696,Gadsden,34.01455039,-86.00664718,39265.0,United States of America,7240.0,432.5166989659855,1.7568026986819623
6697,Enterprise,31.32781516,-85.84399561,23388.5,United States of America,27.0,206.97134943117968,3.5699008208746297
6698,Selma,32.40756838,-87.0211589,19553.0,United States of America,1070.0,571.9835757090972,1.4656422320123998
6699,Coral Gables,25.71541872,-80.29107874,98700.5,United States of America,4.0,452.4373444553507,2.96990731017819
6700,Cape Coral,26.60290977,-81.97968368,117387.5,United States of America,9.0,160.27985242695146,4.325728806189678
6701,Naples,26.14205935,-81.79499211,141902.0,United States of America,1680.0,253.48469302681238,2.7880607288442474
6702,Fort Pierce,27.44678591,-80.3258053,132984.0,United States of America,4070.0,722.4026550255584,1.1134244246053746
6703,Kissimmee,28.29205731,-81.4077806,144589.5,United States of America,35.0,597.6205496664998,2.0402651580347633
6704,Titusville,28.61234784,-80.80779138,47505.5,United States of America,31.0,44.50495467231158,5.878222968158908
6705,St. Augustine,29.89487937,-81.31471135,44214.0,United States of America,45.0,104.21065199934027,4.5439047545808
6706,Ocala,29.187351500000002,-82.14026819,95470.0,United States of America,200.0,340.606484725386,2.5714520472133766
6707,Fort Lauderdale,26.13606488,-80.14178552,1103781.5,United States of America,88.0,165.20269104756667,3.935190273395645
6708,Apalachicola,29.72561322,-84.99252303,2134.0,United States of America,8.0,103.22303129168851,4.6957557163124335
6709,Vero Beach,27.64225201,-80.39112431,51650.5,United States of America,210.0,447.48411984182763,2.109771373707014
6710,Valdosta,30.832858299999998,-83.27859664,53420.0,United States of America,10070.0,251.3754244713746,2.5711620889400097
6711,Albany,31.57873008,-84.15582992,82280.0,United States of America,1580.0,558.9191430594701,1.56262769655516
6712,Athens,33.96129783,-83.3780221,78017.5,United States of America,36.0,232.46817197698994,3.4221132077551384
6713,Macon,32.85038373,-83.63004806,104932.5,United States of America,21.0,177.12353318778332,3.9642693091615784
6714,Columbus,32.47043276,-84.98001734,202225.0,United States of America,53.0,140.087106932053,4.171953734385782
6715,Douglas,31.50777834,-82.85068994,12159.0,United States of America,41.0,357.83480374764054,2.6081879944189614
